,node_1,node_2,link
1482,2071,1809,1
1483,2073,1818,1
1484,2074,1636,1
1485,2075,1855,1
1486,2076,211,1
1487,2076,1324,1
1488,2077,2030,1
1489,2078,295,1
1490,2078,1983,1
1491,2083,1827,1
1492,2086,1231,1
1493,2086,2065,1
1494,2088,248,1
1495,2089,357,1
1496,2089,714,1
1497,2089,1117,1
1498,2089,1261,1
1499,2089,1530,1
1500,2089,1603,1
1501,2089,1965,1
1502,2090,1260,1
1503,2091,303,1
1504,2091,1539,1
1505,2091,1944,1
1506,2092,2015,1
1507,2093,283,1
1508,2093,1990,1
1509,2095,2056,1
1510,2097,1994,1
1511,2097,1995,1
1512,2099,569,1
1513,2099,2098,1
1514,2102,144,1
1515,2106,1750,1
1516,2107,1865,1
1517,2107,1953,1
1518,2107,2046,1
1519,2110,299,1
1520,2110,1827,1
1521,2111,2047,1
1522,2115,276,1
1523,2115,2000,1
1524,2116,163,1
1525,2116,1775,1
1526,2120,1798,1
1527,2122,1855,1
1528,2122,1864,1
1529,2123,649,1
1530,2124,1928,1
1531,2124,2114,1
1532,2125,2116,1
1533,2127,1329,1
1534,2130,2030,1
1535,2131,1892,1
1536,2131,2030,1
1537,2132,382,1
1538,2132,1837,1
1539,2135,134,1
1540,2135,2012,1
1541,2135,2023,1
1542,2137,431,1
1543,2140,1268,1
1544,2140,1898,1
1545,2140,2108,1
1546,2142,2096,1
1547,2144,1894,1
1548,2147,2019,1
1549,2148,2136,1
1550,2150,1192,1
1551,2151,1109,1
1552,2151,1584,1
1553,2151,2037,1
1554,2153,115,1
1555,2153,889,1
1556,2153,1716,1
1557,2153,1982,1
1558,2153,1992,1
1559,2154,2119,1
1560,2156,453,1
1561,2156,2098,1
1562,2157,288,1
1563,2163,1849,1
1564,2164,5,1
1565,2164,515,1
1566,2164,1749,1
1567,2164,2094,1
1568,2166,776,1
1569,2166,971,1
1570,2167,772,1
1571,2167,2161,1
1572,2167,2166,1
1573,2171,638,1
1574,2171,2031,1
1575,2171,2032,1
1576,2172,159,1
1577,2174,1573,1
1578,2175,120,1
1579,2175,1009,1
1580,2175,1362,1
1581,2176,1914,1
1582,2177,163,1
1583,2177,1883,1
1584,2180,1500,1
1585,2181,1788,1
1586,2181,1793,1
1587,2181,2143,1
1588,2181,2178,1
1589,2182,591,1
1590,2182,1003,1
1591,2182,1748,1
1592,2182,1835,1
1593,2182,1897,1
1594,2182,2146,1
1595,2183,2179,1
1596,2185,2109,1
1597,2187,531,1
1598,2191,362,1
1599,2192,177,1
1600,2192,1743,1
1601,2193,2165,1
1602,2194,1955,1
1603,2194,2149,1
1604,2194,2188,1
1605,2194,2190,1
1606,2195,286,1
1607,2195,378,1
1608,2195,1963,1
1609,2196,163,1
1610,2196,380,1
1611,2196,938,1
1612,2198,1560,1
1613,2199,1184,1
1614,2199,2133,1
1615,2200,1797,1
1616,2202,1571,1
1617,2202,1980,1
1618,2203,1411,1
1619,2204,636,1
1620,2204,846,1
1621,2204,2173,1
1622,2205,1799,1
1623,2206,1911,1
1624,2206,1925,1
1625,2206,2133,1
1626,2207,79,1
1627,2207,1786,1
1628,2208,126,1
1629,2208,1761,1
1630,2210,1808,1
1631,2211,1232,1
1632,2211,1971,1
1633,2212,2121,1
1634,2213,1259,1
1635,2215,1877,1
1636,2218,2049,1
1637,2219,2008,1
1638,2219,2022,1
1639,2219,2153,1
1640,2220,290,1
1641,2221,1527,1
1642,2221,1757,1
1643,2222,1954,1
1644,2222,2150,1
1645,2223,190,1
1646,2223,510,1
1647,2223,519,1
1648,2223,2214,1
1649,2224,1827,1
1650,2225,1608,1
1651,2226,1950,1
1652,2226,1958,1
1653,2226,2139,1
1654,2227,1923,1
1655,2227,1974,1
1656,2227,2072,1
1657,2228,127,1
1658,2228,1093,1
1659,2228,1094,1
1660,2228,2068,1
1661,2228,2085,1
1662,2229,1428,1
1663,2230,608,1
1664,2230,611,1
1665,2230,2095,1
1666,2232,411,1
1667,2232,2058,1
1668,2233,636,1
1669,2233,703,1
1670,2233,2201,1
1671,2234,2208,1
1672,2235,2208,1
1673,2237,2170,1
1674,2239,587,1
1675,2241,1994,1
1676,2243,831,1
1677,2244,2243,1
1678,2245,87,1
1679,2245,2243,1
1680,2250,1940,1
1681,2254,2039,1
1682,2257,22,1
1683,2257,247,1
1684,2257,1767,1
1685,2257,1768,1
1686,2258,427,1
1687,2258,1887,1
1688,2259,1257,1
1689,2259,1959,1
1690,2261,2087,1
1691,2261,2206,1
1692,2261,2259,1
1693,2265,163,1
1694,2267,2196,1
1695,2268,1753,1
1696,2270,667,1
1697,2270,2043,1
1698,2271,2238,1
1699,2271,2249,1
1700,2271,2250,1
1701,2271,2252,1
1702,2271,2259,1
1703,2272,1176,1
1704,2272,1866,1
1705,2274,163,1
1706,2274,2237,1
1707,2275,1120,1
1708,2275,2191,1
1709,2276,30,1
1710,2276,486,1
1711,2276,1864,1
1712,2277,2252,1
1713,2277,2269,1
1714,2279,1806,1
1715,2281,1134,1
1716,2282,2217,1
1717,2284,74,1
1718,2284,1293,1
1719,2284,2278,1
1720,2284,2283,1
1721,2285,2138,1
1722,2286,163,1
1723,2286,2280,1
1724,2287,560,1
1725,2289,1804,1
1726,2289,1805,1
1727,2291,585,1
1728,2291,1275,1
1729,2291,2290,1
1730,2292,1111,1
1731,2292,1899,1
1732,2292,2140,1
1733,2293,1937,1
1734,2294,649,1
1735,2294,1140,1
1736,2296,163,1
1737,2296,2248,1
1738,2296,2251,1
1739,2299,75,1
1740,2299,1855,1
1741,2300,1337,1
1742,2301,1901,1
1743,2301,1907,1
1744,2302,1353,1
1745,2302,1880,1
1746,2302,2104,1
1747,2302,2111,1
1748,2303,858,1
1749,2303,1951,1
1750,2303,2035,1
1751,2304,908,1
1752,2304,2297,1
1753,2305,321,1
1754,2305,2150,1
1755,2305,2183,1
1756,2306,2049,1
1757,2307,406,1
1758,2307,1772,1
1759,2307,1939,1
1760,2309,403,1
1761,2309,538,1
1762,2309,681,1
1763,2309,1325,1
1764,2309,1969,1
1765,2311,161,1
1766,2311,2285,1
1767,2312,521,1
1768,2312,1082,1
1769,2312,1259,1
1770,2313,2208,1
1771,2314,2187,1
1772,2315,109,1
1773,2315,2287,1
1774,2316,744,1
1775,2317,1353,1
1776,2318,491,1
1777,2318,1977,1
1778,2318,2153,1
1779,2319,227,1
1780,2319,2131,1
1781,2320,1853,1
1782,2321,2186,1
1783,2321,2187,1
1784,2323,788,1
1785,2324,1161,1
1786,2325,745,1
1787,2326,317,1
1788,2326,508,1
1789,2326,2324,1
1790,2327,76,1
1791,2327,1924,1
1792,2327,2015,1
1793,2327,2034,1
1794,2328,1782,1
1795,2329,1290,1
1796,2329,1918,1
1797,2330,1696,1
1798,2330,1769,1
1799,2332,1117,1
1800,2334,54,1
1801,2334,209,1
1802,2334,602,1
1803,2334,1588,1
1804,2334,1790,1
1805,2334,1832,1
1806,2334,1836,1
1807,2334,1917,1
1808,2334,2103,1
1809,2334,2332,1
1810,2336,745,1
1811,2337,2218,1
1812,2338,1024,1
1813,2338,1478,1
1814,2338,1986,1
1815,2338,2127,1
1816,2339,675,1
1817,2339,2126,1
1818,2340,1935,1
1819,2341,559,1
1820,2341,623,1
1821,2341,1172,1
1822,2341,1757,1
1823,2341,1842,1
1824,2342,381,1
1825,2342,497,1
1826,2342,1270,1
1827,2342,2151,1
1828,2342,2197,1
1829,2343,208,1
1830,2343,430,1
1831,2343,1337,1
1832,2343,1618,1
1833,2345,2005,1
1834,2346,397,1
1835,2346,1301,1
1836,2346,1595,1
1837,2346,1967,1
1838,2347,1303,1
1839,2347,2254,1
1840,2347,2265,1
1841,2348,1783,1
1842,2349,1929,1
1843,2350,1004,1
1844,2350,2168,1
1845,2351,1772,1
1846,2352,611,1
1847,2352,2055,1
1848,2353,415,1
1849,2353,2334,1
1850,2354,555,1
1851,2355,217,1
1852,2355,763,1
1853,2355,1879,1
1854,2356,1105,1
1855,2356,1705,1
1856,2356,2246,1
1857,2357,1656,1
1858,2360,400,1
1859,2360,556,1
1860,2360,1006,1
1861,2360,1386,1
1862,2360,2004,1
1863,2360,2040,1
1864,2360,2273,1
1865,2360,2354,1
1866,2361,139,1
1867,2361,163,1
1868,2361,2175,1
1869,2361,2216,1
1870,2362,1870,1
1871,2363,163,1
1872,2363,1719,1
1873,2363,1969,1
1874,2363,2165,1
1875,2364,1644,1
1876,2364,1812,1
1877,2365,2189,1
1878,2365,2190,1
1879,2366,2081,1
1880,2367,1833,1
1881,2368,85,1
1882,2369,256,1
1883,2369,426,1
1884,2370,2321,1
1885,2377,468,1
1886,2377,491,1
1887,2377,2025,1
1888,2378,611,1
1889,2378,1668,1
1890,2378,2050,1
1891,2378,2335,1
1892,2379,1984,1
1893,2379,2206,1
1894,2380,215,1
1895,2380,288,1
1896,2380,2294,1
1897,2381,1606,1
1898,2382,2013,1
1899,2383,427,1
1900,2383,1820,1
1901,2387,2386,1
1902,2388,427,1
1903,2390,36,1
1904,2390,74,1
1905,2390,76,1
1906,2390,2227,1
1907,2392,1925,1
1908,2393,496,1
1909,2393,663,1
1910,2393,1813,1
1911,2393,1896,1
1912,2393,1952,1
1913,2393,2029,1
1914,2396,503,1
1915,2396,1952,1
1916,2398,1498,1
1917,2398,2184,1
1918,2398,2372,1
1919,2399,136,1
1920,2399,2398,1
1921,2400,122,1
1922,2400,124,1
1923,2400,127,1
1924,2400,1916,1
1925,2401,1988,1
1926,2402,1921,1
1927,2402,1931,1
1928,2404,1459,1
1929,2404,2221,1
1930,2405,881,1
1931,2405,1119,1
1932,2405,2203,1
1933,2405,2397,1
1934,2406,2078,1
1935,2407,1631,1
1936,2408,523,1
1937,2408,1975,1
1938,2408,2145,1
1939,2409,174,1
1940,2409,1869,1
1941,2409,2027,1
1942,2410,204,1
1943,2410,1811,1
1944,2410,2049,1
1945,2412,427,1
1946,2412,1758,1
1947,2412,2255,1
1948,2413,2373,1
1949,2414,1718,1
1950,2414,2373,1
1951,2415,1112,1
1952,2417,157,1
1953,2419,492,1
1954,2419,1268,1
1955,2419,2323,1
1956,2420,1527,1
1957,2420,2169,1
1958,2421,115,1
1959,2421,263,1
1960,2421,345,1
1961,2421,1829,1
1962,2421,1856,1
1963,2421,1868,1
1964,2421,1906,1
1965,2421,2266,1
1966,2421,2389,1
1967,2423,550,1
1968,2423,853,1
1969,2423,862,1
1970,2423,881,1
1971,2423,1191,1
1972,2423,1601,1
1973,2423,1644,1
1974,2423,1732,1
1975,2423,2225,1
1976,2425,423,1
1977,2425,788,1
1978,2425,2341,1
1979,2426,1007,1
1980,2426,1686,1
1981,2426,2282,1
1982,2427,318,1
1983,2427,1888,1
1984,2427,2394,1
1985,2428,44,1
1986,2428,116,1
1987,2428,225,1
1988,2428,760,1
1989,2428,1860,1
1990,2428,2021,1
1991,2428,2042,1
1992,2429,1143,1
1993,2429,2152,1
1994,2429,2281,1
1995,2430,682,1
1996,2431,426,1
1997,2431,1919,1
1998,2431,2426,1
1999,2432,1755,1
2000,2434,105,1
2001,2434,1326,1
2002,2434,1747,1
2003,2434,2069,1
2004,2434,2160,1
2005,2435,2262,1
2006,2437,427,1
2007,2437,745,1
2008,2437,2433,1
2009,2438,92,1
2010,2438,2091,1
2011,2439,407,1
2012,2439,1875,1
2013,2441,66,1
2014,2441,344,1
2015,2442,71,1
2016,2442,565,1
2017,2442,929,1
2018,2442,2118,1
2019,2443,2338,1
2020,2443,2343,1
2021,2444,500,1
2022,2444,2257,1
2023,2445,2268,1
2024,2445,2275,1
2025,2446,247,1
2026,2447,378,1
2027,2447,2010,1
2028,2448,519,1
2029,2448,2311,1
2030,2449,2158,1
2031,2450,1498,1
2032,2450,1881,1
2033,2450,2449,1
2034,2451,129,1
2035,2451,163,1
2036,2451,1973,1
2037,2451,2446,1
2038,2454,881,1
2039,2454,1058,1
2040,2454,1342,1
2041,2454,2129,1
2042,2455,453,1
2043,2455,456,1
2044,2455,2354,1
2045,2456,41,1
2046,2456,48,1
2047,2456,1029,1
2048,2456,1742,1
2049,2457,690,1
2050,2457,1980,1
2051,2459,553,1
2052,2460,2384,1
2053,2461,1076,1
2054,2461,1078,1
2055,2462,401,1
2056,2462,1986,1
2057,2463,558,1
2058,2463,1934,1
2059,2464,1817,1
2060,2465,228,1
2061,2465,638,1
2062,2465,2057,1
2063,2466,831,1
2064,2466,1830,1
2065,2466,2240,1
2066,2467,323,1
2067,2467,2155,1
2068,2468,2467,1
2069,2469,1789,1
2070,2470,1230,1
2071,2470,1277,1
2072,2470,2101,1
2073,2471,2245,1
2074,2472,565,1
2075,2473,434,1
2076,2473,551,1
2077,2473,1192,1
2078,2474,62,1
2079,2474,2078,1
2080,2474,2425,1
2081,2475,574,1
2082,2475,591,1
2083,2475,640,1
2084,2475,1363,1
2085,2475,2246,1
2086,2476,294,1
2087,2476,2472,1
2088,2478,2220,1
2089,2478,2226,1
2090,2479,2128,1
2091,2479,2319,1
2092,2480,653,1
2093,2481,1858,1
2094,2482,1855,1
2095,2482,2123,1
2096,2483,1003,1
2097,2483,1004,1
2098,2483,1848,1
2099,2485,173,1
2100,2485,566,1
2101,2485,575,1
2102,2485,749,1
2103,2485,1378,1
2104,2485,1816,1
2105,2485,2480,1
2106,2486,1970,1
2107,2487,1823,1
2108,2488,1910,1
2109,2489,643,1
2110,2489,1126,1
2111,2489,2371,1
2112,2489,2372,1
2113,2490,1807,1
2114,2491,1981,1
2115,2492,577,1
2116,2492,1900,1
2117,2492,2461,1
2118,2493,1428,1
2119,2493,2426,1
2120,2494,2063,1
2121,2495,58,1
2122,2497,1915,1
2123,2499,203,1
2124,2499,863,1
2125,2499,1418,1
2126,2499,1871,1
2127,2499,1935,1
2128,2499,2147,1
2129,2499,2357,1
2130,2500,1068,1
2131,2500,2322,1
2132,2500,2376,1
2133,2500,2422,1
2134,2500,2499,1
2135,2501,611,1
2136,2501,2260,1
2137,2502,717,1
2138,2503,2358,1
2139,2504,1536,1
2140,2504,1663,1
2141,2505,359,1
2142,2505,611,1
2143,2505,2499,1
2144,2506,2416,1
2145,2506,2458,1
2146,2507,371,1
2147,2507,2373,1
2148,2507,2374,1
2149,2508,322,1
2150,2508,632,1
2151,2508,1235,1
2152,2508,2137,1
2153,2509,517,1
2154,2509,1962,1
2155,2510,416,1
2156,2510,1713,1
2157,2510,1977,1
2158,2510,1978,1
2159,2510,1991,1
2160,2510,2002,1
2161,2510,2362,1
2162,2511,2083,1
2163,2511,2141,1
2164,2511,2320,1
2165,2511,2345,1
2166,2511,2418,1
2167,2512,1930,1
2168,2513,74,1
2169,2513,310,1
2170,2513,1366,1
2171,2513,2239,1
2172,2513,2374,1
2173,2514,1838,1
2174,2514,2380,1
2175,2515,1999,1
2176,2515,2003,1
2177,2516,1946,1
2178,2518,163,1
2179,2518,2298,1
2180,2519,2264,1
2181,2520,66,1
2182,2520,2359,1
2183,2521,145,1
2184,2521,163,1
2185,2521,2164,1
2186,2522,2275,1
2187,2524,260,1
2188,2524,1894,1
2189,2524,2088,1
2190,2524,2166,1
2191,2525,1527,1
2192,2525,2088,1
2193,2526,2448,1
2194,2527,1956,1
2195,2527,1961,1
2196,2527,2100,1
2197,2528,1858,1
2198,2529,2294,1
2199,2529,2521,1
2200,2530,2090,1
2201,2530,2415,1
2202,2532,76,1
2203,2532,518,1
2204,2532,766,1
2205,2532,2417,1
2206,2533,2517,1
2207,2534,2009,1
2208,2535,1668,1
2209,2535,2176,1
2210,2536,502,1
2211,2536,1957,1
2212,2537,451,1
2213,2537,1846,1
2214,2537,1927,1
2215,2537,2198,1
2216,2538,2325,1
2217,2539,1322,1
2218,2539,1428,1
2219,2539,2213,1
2220,2540,157,1
2221,2540,611,1
2222,2540,1857,1
2223,2542,2236,1
2224,2542,2262,1
2225,2543,136,1
2226,2543,1479,1
2227,2543,1776,1
2228,2543,2409,1
2229,2543,2440,1
2230,2545,1773,1
2231,2545,1794,1
2232,2545,1795,1
2233,2545,2082,1
2234,2545,2178,1
2235,2546,276,1
2236,2546,342,1
2237,2546,1993,1
2238,2547,2492,1
2239,2548,507,1
2240,2548,2391,1
2241,2548,2427,1
2242,2549,193,1
2243,2549,280,1
2244,2550,2045,1
2245,2551,523,1
2246,2551,2473,1
2247,2552,576,1
2248,2552,2026,1
2249,2553,1875,1
2250,2554,163,1
2251,2554,1850,1
2252,2556,858,1
2253,2556,1904,1
2254,2557,163,1
2255,2557,430,1
2256,2557,686,1
2257,2557,1947,1
2258,2558,450,1
2259,2558,2514,1
2260,2559,51,1
2261,2559,260,1
2262,2559,841,1
2263,2559,1241,1
2264,2559,1747,1
2265,2559,2076,1
2266,2560,251,1
2267,2560,323,1
2268,2560,649,1
2269,2560,865,1
2270,2560,1505,1
2271,2560,2555,1
2272,2561,485,1
2273,2561,719,1
2274,2561,1527,1
2275,2561,1908,1
2276,2561,2380,1
2277,2562,668,1
2278,2562,1366,1
2279,2563,219,1
2280,2563,1583,1
2281,2563,2220,1
2282,2563,2396,1
2283,2564,163,1
2284,2564,1159,1
2285,2564,1558,1
2286,2564,1785,1
2287,2565,2157,1
2288,2566,62,1
2289,2566,2531,1
2290,2567,359,1
2291,2567,2498,1
2292,2568,289,1
2293,2568,583,1
2294,2568,612,1
2295,2568,717,1
2296,2568,2544,1
2297,2569,1820,1
2298,2570,480,1
2299,2570,667,1
2300,2570,1806,1
2301,2570,1928,1
2302,2571,268,1
2303,2571,613,1
2304,2571,1878,1
2305,2571,2107,1
2306,2571,2496,1
2307,2572,365,1
2308,2572,2112,1
2309,2573,1942,1
2310,2574,427,1
2311,2574,2107,1
2312,2575,2366,1
2313,2575,2388,1
2314,2575,2506,1
2315,2576,1051,1
2316,2577,1020,1
2317,2577,2180,1
2318,2577,2342,1
2319,2577,2367,1
2320,2577,2508,1
2321,2579,2279,1
2322,2579,2336,1
2323,2580,52,1
2324,2580,136,1
2325,2580,1819,1
2326,2580,1823,1
2327,2581,649,1
2328,2581,2403,1
2329,2582,409,1
2330,2582,411,1
2331,2582,462,1
2332,2582,1718,1
2333,2582,2178,1
2334,2583,102,1
2335,2583,378,1
2336,2583,1173,1
2337,2583,1423,1
2338,2583,2135,1
2339,2583,2310,1
2340,2583,2333,1
2341,2585,1263,1
2342,2585,1809,1
2343,2585,1830,1
2344,2585,2441,1
2345,2586,1647,1
2346,2586,1889,1
2347,2586,2113,1
2348,2586,2162,1
2349,2586,2486,1
2350,2587,2312,1
2351,2588,2301,1
2352,2589,344,1
2353,2589,2329,1
2354,2589,2424,1
2355,2590,388,1
2356,2590,420,1
2357,2590,519,1
2358,2590,2421,1
2359,2591,2126,1
2360,2591,2253,1
2361,2591,2427,1
2362,2591,2431,1
2363,2592,99,1
2364,2592,1852,1
2365,2593,430,1
2366,2593,634,1
2367,2593,2342,1
2368,2594,411,1
2369,2594,2306,1
2370,2595,1315,1
2371,2595,2452,1
2372,2595,2562,1
2373,2597,1698,1
2374,2597,2256,1
2375,2598,854,1
2376,2598,956,1
2377,2598,1230,1
2378,2598,1232,1
2379,2598,2330,1
2380,2599,2162,1
2381,2600,163,1
2382,2600,523,1
2383,2600,1409,1
2384,2600,2220,1
2385,2602,2070,1
2386,2603,1756,1
2387,2604,163,1
2388,2604,168,1
2389,2604,1631,1
2390,2604,2330,1
2391,2605,951,1
2392,2605,986,1
2393,2605,1401,1
2394,2605,2502,1
2395,2606,2337,1
2396,2606,2459,1
2397,2607,1987,1
2398,2607,2074,1
2399,2607,2310,1
2400,2607,2369,1
2401,2608,519,1
2402,2608,2549,1
2403,2609,344,1
2404,2609,2079,1
2405,2609,2080,1
2406,2610,2337,1
2407,2611,1763,1
2408,2611,2606,1
2409,2612,26,1
2410,2612,724,1
2411,2612,1903,1
2412,2613,1756,1
2413,2615,1647,1
2414,2615,2074,1
2415,2615,2084,1
2416,2616,986,1
2417,2616,1644,1
2418,2616,2484,1
2419,2616,2614,1
2420,2617,228,1
2421,2617,344,1
2422,2617,1275,1
2423,2617,1428,1
2424,2617,2091,1
2425,2618,453,1
2426,2618,1269,1
2427,2618,2509,1
2428,2619,328,1
2429,2619,1774,1
2430,2619,1968,1
2431,2620,1972,1
2432,2621,2105,1
2433,2622,2033,1
2434,2623,2113,1
2435,2624,1204,1
2436,2624,1878,1
2437,2624,1931,1
2438,2624,2277,1
2439,2624,2317,1
2440,2624,2429,1
2441,2625,2612,1
2442,2626,1843,1
2443,2626,2399,1
2444,2627,2423,1
2445,2629,565,1
2446,2629,738,1
2447,2629,2536,1
2448,2629,2628,1
2449,2630,1826,1
2450,2631,2601,1
2451,2632,2584,1
2452,2633,2011,1
2453,2633,2182,1
2454,2634,1197,1
2455,2634,1876,1
2456,2635,136,1
2457,2635,2231,1
2458,2636,479,1
2459,2636,2300,1
2460,2638,163,1
2461,2638,2202,1
2462,2639,2117,1
2463,2640,2070,1
2464,2641,380,1
2465,2641,1745,1
2466,2642,523,1
2467,2642,565,1
2468,2642,2368,1
2469,2644,2134,1
2470,2645,1854,1
2471,2645,2482,1
2472,2646,2470,1
2473,2646,2643,1
2474,2647,2430,1
2475,2648,1889,1
2476,2649,249,1
2477,2649,735,1
2478,2649,1956,1
2479,2649,2106,1
2480,2649,2436,1
2481,2650,204,1
2482,2650,2215,1
2483,2651,1062,1
2484,2651,2059,1
2485,2652,240,1
2486,2652,2308,1
2487,2652,2637,1
2488,2653,456,1
2489,2653,672,1
2490,2653,1363,1
2491,2653,2028,1
2492,2654,74,1
2493,2654,2421,1
2494,2655,1975,1
2495,2656,799,1
2496,2656,1699,1
2497,2656,2626,1
2498,2657,1161,1
2499,2657,2423,1
2500,2658,427,1
2501,2658,477,1
2502,2658,566,1
2503,2658,691,1
2504,2658,843,1
2505,2658,1559,1
2506,2658,1860,1
2507,2658,2647,1
2508,2659,163,1
2509,2659,743,1
2510,2659,2030,1
2511,2659,2316,1
2512,2660,558,1
2513,2660,577,1
2514,2660,1933,1
2515,2661,1910,1
2516,2661,2159,1
2517,2661,2242,1
2518,2661,2375,1
2519,2661,2506,1
2520,2662,527,1
2521,2662,1822,1
2522,2662,2606,1
2523,2663,1781,1
2524,2663,2229,1
2525,2664,189,1
2526,2664,415,1
2527,2664,712,1
2528,2664,2102,1
2529,2665,2395,1
2530,2666,451,1
2531,2666,2411,1
2532,2666,2453,1
2533,2667,163,1
2534,2667,2295,1
2535,2667,2381,1
2536,2667,2429,1
2537,2667,2504,1
2538,2668,2365,1
2539,2669,2596,1
2540,2670,253,1
2541,2670,489,1
2542,2670,1815,1
2543,2671,1815,1
2544,2672,465,1
2545,2672,565,1
2546,2672,636,1
2547,2672,2409,1
2548,2673,163,1
2549,2673,638,1
2550,2673,995,1
2551,2673,1224,1
2552,2673,2541,1
2553,2674,159,1
2554,2674,1352,1
2555,2674,2066,1
2556,2674,2543,1
2557,2675,1256,1
2558,2675,1595,1
2559,2675,1824,1
2560,2675,1862,1
2561,2675,1964,1
2562,2676,611,1
2563,2676,1787,1
2564,2676,2385,1
2565,2677,1339,1
2566,2677,1582,1
2567,2677,1909,1
2568,2677,2017,1
2569,2677,2338,1
2570,2678,2477,1
2571,2678,2576,1
2572,2679,99,1
2573,2679,2578,1
2574,2680,157,1
2575,2680,2596,1
2576,2681,78,1
2577,2681,160,1
2578,2681,1857,1
2579,2682,48,1
2580,2682,2348,1
2581,2683,427,1
2582,2683,668,1
2583,2683,687,1
2584,2683,2044,1
2585,2684,2523,1
2586,2685,2053,1
2587,2685,2054,1
2588,2686,101,1
2589,2686,916,1
2590,2686,2596,1
2591,2687,636,1
2592,2687,764,1
2593,2687,2174,1
2594,2688,2216,1
2595,2689,1975,1
2596,2689,2209,1
2597,2690,591,1
2598,2690,2053,1
2599,2691,1751,1
2600,2692,1370,1
2601,2692,2038,1
2602,2692,2172,1
2603,2693,2025,1
2604,2694,571,1
2605,2694,1762,1
2606,2694,2331,1
2607,2694,2495,1
2608,2695,2057,1
2609,2695,2198,1
2610,2696,98,1
2611,2696,672,1
2612,2696,2036,1
2613,2696,2695,1
2614,2697,2288,1
2615,2698,1759,1
2616,2699,2153,1
2617,2700,2697,1
2618,2700,2698,1
2619,2701,2247,1
2620,2701,2263,1
2621,2702,881,1
2622,2702,2624,1
2623,2703,1221,1
2624,2703,1409,1
2625,2703,2200,1
2626,2704,209,1
2627,2704,2407,1
2628,2705,1784,1
2629,2705,1839,1
2630,2705,1840,1
2631,2705,2216,1
2632,2706,1046,1
2633,2706,1138,1
2634,2706,1640,1
2635,2706,1752,1
2636,2707,774,1
2637,2707,1389,1
2638,2707,2344,1
2639,34,35,1
2640,24,39,1
2641,66,69,1
2642,39,82,1
2643,27,84,1
2644,47,87,1
2645,41,94,1
2646,94,126,1
2647,76,131,1
2648,17,146,1
2649,66,149,1
2650,15,152,1
2651,12,155,1
2652,4,170,1
2653,109,171,1
2654,114,171,1
2655,61,240,1
2656,170,250,1
2657,7,258,1
2658,262,266,1
2659,24,269,1
2660,163,309,1
2661,259,320,1
2662,140,323,1
2663,326,327,1
2664,237,329,1
2665,267,334,1
2666,77,337,1
2667,1,344,1
2668,316,344,1
2669,132,346,1
2670,163,346,1
2671,111,350,1
2672,180,350,1
2673,55,361,1
2674,143,363,1
2675,337,363,1
2676,346,363,1
2677,38,372,1
2678,273,372,1
2679,178,378,1
2680,14,384,1
2681,293,387,1
2682,185,389,1
2683,324,389,1
2684,163,390,1
2685,76,392,1
2686,154,392,1
2687,157,393,1
2688,191,395,1
2689,102,404,1
2690,255,421,1
2691,399,427,1
2692,406,427,1
2693,29,429,1
2694,165,432,1
2695,184,433,1
2696,432,433,1
2697,14,437,1
2698,79,438,1
2699,97,439,1
2700,420,439,1
2701,14,443,1
2702,163,448,1
2703,191,448,1
2704,347,452,1
2705,281,460,1
2706,427,461,1
2707,187,462,1
2708,275,464,1
2709,279,464,1
2710,342,467,1
2711,214,469,1
2712,168,475,1
2713,396,478,1
2714,470,478,1
2715,147,479,1
2716,9,481,1
2717,231,486,1
2718,291,487,1
2719,301,489,1
2720,6,490,1
2721,182,491,1
2722,427,493,1
2723,270,495,1
2724,467,495,1
2725,250,498,1
2726,134,505,1
2727,417,508,1
2728,314,509,1
2729,356,510,1
2730,411,512,1
2731,117,513,1
2732,155,513,1
2733,452,513,1
2734,506,514,1
2735,272,516,1
2736,10,519,1
2737,156,521,1
2738,522,525,1
2739,343,530,1
2740,27,532,1
2741,41,533,1
2742,313,534,1
2743,411,536,1
2744,487,538,1
2745,183,541,1
2746,540,543,1
2747,0,544,1
2748,163,546,1
2749,430,547,1
2750,220,552,1
2751,298,552,1
2752,311,552,1
2753,374,552,1
2754,446,552,1
2755,455,552,1
2756,123,553,1
2757,446,554,1
2758,557,558,1
2759,246,560,1
2760,440,562,1
2761,37,563,1
2762,500,563,1
2763,463,564,1
2764,2,565,1
2765,103,565,1
2766,128,565,1
2767,244,565,1
2768,305,565,1
2769,367,565,1
2770,410,565,1
2771,425,565,1
2772,34,566,1
2773,274,566,1
2774,333,566,1
2775,466,566,1
2776,277,567,1
2777,385,567,1
2778,514,569,1
2779,169,570,1
2780,19,571,1
2781,424,571,1
2782,270,573,1
2783,464,573,1
2784,212,576,1
2785,293,576,1
2786,482,578,1
2787,580,581,1
2788,259,582,1
2789,64,583,1
2790,284,583,1
2791,335,585,1
2792,28,586,1
2793,214,587,1
2794,364,590,1
2795,365,590,1
2796,366,590,1
2797,282,592,1
2798,593,594,1
2799,233,595,1
2800,299,596,1
2801,106,597,1
2802,302,598,1
2803,307,598,1
2804,428,598,1
2805,432,598,1
2806,3,601,1
2807,537,606,1
2808,394,608,1
2809,133,611,1
2810,179,611,1
2811,413,611,1
2812,511,611,1
2813,232,613,1
2814,556,615,1
2815,614,615,1
2816,226,617,1
2817,478,618,1
